Position,First Name,Last Name,Team,Salary,Game
WR,Devaughn,Vele,DEN,2800,ATL@DEN
WR,Chris,Blair,ATL,2200,ATL@DEN
WR,DeAndre,Hopkins,KC,4600,KC@BUF
WR,JuJu,Smith-Schuster,KC,3000,KC@BUF
WR,Justin,Watson,KC,2200,KC@BUF
WR,Mecole,Hardman,KC,2200,KC@BUF
WR,Xavier,Worthy,KC,3200,KC@BUF
WR,Amari,Cooper,BUF,4800,KC@BUF
WR,Curtis,Samuel,BUF,2200,KC@BUF
WR,Mack,Hollins,BUF,2200,KC@BUF
WR,Khalil,Shakir,BUF,5000,KC@BUF
WR,Keon,Coleman,BUF,4200,KC@BUF
WR,Jalen,Virgil,BUF,2200,KC@BUF
WR,KJ,Hamler,BUF,2200,KC@BUF
WR,Tyrell,Shavers,BUF,2200,KC@BUF
WR,Justyn,Ross,KC,2200,KC@BUF
WR,Trenton,Irwin,CIN,2200,CIN@LAC
WR,Tee,Higgins,CIN,6000,CIN@LAC
WR,Ja'Marr,Chase,CIN,8400,CIN@LAC
WR,Charlie,Jones,CIN,2200,CIN@LAC
WR,Andrei,Iosivas,CIN,2200,CIN@LAC
WR,Jermaine,Burton,CIN,2200,CIN@LAC
WR,Joshua,Palmer,LAC,3000,CIN@LAC
WR,Quentin,Johnston,LAC,4000,CIN@LAC
WR,Derius,Davis,LAC,2200,CIN@LAC
WR,Ladd,McConkey,LAC,5200,CIN@LAC
WR,DJ,Chark Jr.,LAC,2400,CIN@LAC
WR,Jalen,Reagor,LAC,2200,CIN@LAC
WR,Isaiah,Williams,CIN,2200,CIN@LAC
WR,Ashton,Dulin,IND,2200,IND@NYJ
WR,Michael,Pittman Jr.,IND,3400,IND@NYJ
WR,Alec,Pierce,IND,3200,IND@NYJ
WR,Josh,Downs,IND,5000,IND@NYJ
WR,Adonai,Mitchell,IND,2200,IND@NYJ
WR,Anthony,Gould,IND,2200,IND@NYJ
WR,Davante,Adams,NYJ,5000,IND@NYJ
WR,Garrett,Wilson,NYJ,6000,IND@NYJ
WR,Irvin,Charles,NYJ,2200,IND@NYJ
WR,Xavier,Gipson,NYJ,2200,IND@NYJ
WR,Malachi,Corley,NYJ,2200,IND@NYJ
WR,Laquon,Treadwell,IND,2200,IND@NYJ
WR,Robert,Woods,HOU,2200,HOU@DAL
WR,Steven,Sims,HOU,2200,HOU@DAL
WR,John,Metchie III,HOU,2200,HOU@DAL
WR,Tank,Dell,HOU,4600,HOU@DAL
WR,Xavier,Hutchinson,HOU,2200,HOU@DAL
WR,CeeDee,Lamb,DAL,6400,HOU@DAL
WR,Jalen,Tolbert,DAL,3200,HOU@DAL
WR,KaVontae,Turpin,DAL,2200,HOU@DAL
WR,Jalen,Brooks,DAL,2200,HOU@DAL
WR,Ryan,Flournoy,DAL,2200,HOU@DAL
WR,Jonathan,Mingo,DAL,2200,HOU@DAL
WR,Nico,Collins,HOU,7800,HOU@DAL
WR,Jalen,Cropper,DAL,2200,HOU@DAL
